Imdb_id,Genre,Title,Description,Director,Release_date,Release_Year,Revenue,Runtime,Ratings,Votes
tt1098327,"Action,Adventure,Fantasy",Dragonball Evolution,"The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.",James Wong,2009-04-01,2009,4675000.0,85.0,2.8,29993.5
tt1013752,"Action,Crime,Thriller",Fast & Furious,"When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.",Justin Lin,2009-04-02,2009,2.590921325E8,107.0,6.55,109945.0
tt0974661,"Comedy,Drama,Family",17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a do-over. And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",Burr Steers,2009-03-11,2009,1.00208738E8,102.0,6.25,77098.0
tt0361748,"Adventure,Drama,War",Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as The Basterds are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",Quentin Tarantino,2009-08-18,2009,2.19825525E8,153.0,8.100000000000001,482831.5
tt1182345,"Drama,Mystery,Sci-Fi",Moon,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",Duncan Jones,2009-06-12,2009,7385052.0,97.0,7.75,139477.0
tt0458525,"Action,Adventure,Sci-Fi",X-Men Origins: Wolverine,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",Gavin Hood,2009-04-28,2009,2.76471432E8,107.0,6.45,196266.5
tt0796366,"Action,Adventure,Sci-Fi",Star Trek,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",J.J. Abrams,2009-05-06,2009,3.21690223E8,127.0,7.7,265449.0
tt0438488,"Action,Adventure,Drama",Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",McG,2009-05-20,2009,2.483365005E8,115.0,6.25,149794.5
tt1049413,"Animation,Adventure,Comedy",Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",Pete Docter,2009-05-13,2009,5.14039541E8,96.0,8.05,364625.5
tt1119646,Comedy,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",Todd Phillips,2009-06-05,2009,3.682903095E8,100.0,7.5,308943.5
tt0870984,"Drama,Horror",Antichrist,"A grieving couple retreats to their cabin 'Eden' in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.",Lars von Trier,2009-05-18,2009,595933.5,108.0,6.5,47378.0
tt1041829,"Comedy,Drama,Romance",The Proposal,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",Anne Fletcher,2009-06-01,2009,2.406625155E8,108.0,6.7,121783.5
tt0887912,"Drama,History,Thriller",The Hurt Locker,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",Kathryn Bigelow,2008-10-10,2008,2.885E7,131.0,7.4,176952.0
tt1055369,"Action,Adventure,Sci-Fi",Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",Michael Bay,2009-06-19,2009,6.19188614E8,150.0,6.0,169474.5
tt1152836,"Biography,Crime,Drama",Public Enemies,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",Michael Mann,2009-07-01,2009,1.5556731E8,140.0,6.75,120847.0
tt1022603,"Comedy,Drama,Romance",(500) Days of Summer,"Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",Marc Webb,2009-07-17,2009,4.6556367E7,95.0,7.45,200982.5
tt0417741,"Adventure,Family,Fantasy",Harry Potter and the Half-Blood Prince,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",David Yates,2009-07-07,2009,6.179595985E8,153.0,7.45,178247.0
tt1054606,"Adventure,Fantasy,Mystery",The Imaginarium of Doctor Parnassus,A traveling theater company gives its audience much more than they were expecting.,Terry Gilliam,2009-10-01,2009,3.60213035E7,123.0,6.55,65519.0
tt1148204,"Horror,Mystery,Thriller",Orphan,"A married couple with a rocky past adopt 9-year old, Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite who she seems.",Jaume Collet-Serra,2009-07-24,2009,4.15831255E7,123.0,6.85,77372.0
tt1142988,"Comedy,Romance",The Ugly Truth,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",Robert Luketic,2009-07-24,2009,1.471094535E8,96.0,6.45,86781.5
tt1136608,"Action,Sci-Fi,Thriller",District 9,"Aliens land in South Africa and, with their ship totally disabled,  have no way home. Years later, after living in a slum and wearing out their welcome the 'Non-Humans' are being moved to a new tent city overseen by Multi-National United (MNU).",Neill Blomkamp,2009-08-05,2009,1.632348055E8,112.0,7.65,280122.5
tt1046173,"Action,Adventure,Sci-Fi",G.I. Joe: The Rise of Cobra,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",Stephen Sommers,2009-08-04,2009,2.263195085E8,118.0,5.699999999999999,91046.5
tt1172570,"Action,Biography,Crime",Bronson,"A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.",Nicolas Winding Refn,2008-10-09,2008,1180356.0,92.0,7.0,47364.0
tt1305806,"Drama,Mystery,Romance",El secreto de sus ojos,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,Juan José Campanella,2009-08-13,2009,2.70679215E7,129.0,8.0,72581.0
tt1188729,"Action,Horror,Mystery",Pandorum,"Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.",Christian Alvart,2009-09-08,2009,1.54876635E7,108.0,6.65,63719.5
tt1131734,"Comedy,Horror",Jennifer's Body,A newly possessed cheerleader turns into a killer who specializes in offing her male classmates. Can her best friend put an end to the horror?,Karyn Kusama,2009-09-18,2009,2.38780305E7,101.0,5.199999999999999,48737.5
tt1156398,"Adventure,Comedy,Horror",Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",Ruben Fleischer,2009-10-07,2009,8.8990691E7,88.0,7.45,206529.0
tt1078940,Comedy,Couples Retreat,"Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.",Peter Billingsley,2009-09-19,2009,1.4051242E8,113.0,5.4,43509.0
tt1197624,"Crime,Drama,Thriller",Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,F. Gary Gray,2009-10-15,2009,1.00015363E8,109.0,7.300000000000001,114930.5
tt1193138,"Drama,Romance",Up in the Air,"George Clooney plays the dry cynical character of Ryan Bingham, an executive who specializes in downsizing. Ryan lives out of his suitcase, traveling the country for the sole purpose terminating unwanted employees day after day. Just as Ryan is about to reach his life-long goal of the ten million mile frequent flyer mark some major changes come his way. Changes that threaten to crack the cold heartless exterior that is Ryan Bingham.",Jason Reitman,2009-09-05,2009,1.2374E8,109.0,7.050000000000001,140470.0
tt0432283,"Animation,Adventure,Comedy",Fantastic Mr. Fox,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",Wes Anderson,2009-10-23,2009,3.37355115E7,87.0,7.65,75492.5
tt1190080,"Action,Adventure,Sci-Fi",2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build arks to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",Roland Emmerich,2009-10-10,2009,4.678817975E8,158.0,5.699999999999999,151489.0
tt0929632,Drama,Precious,"Set in Harlem in 1987, Claireece Precious Jones is a 16-year-old African American girl born into a life no one would want. She's pregnant for the second time by her absent father; at home, she must wait hand and foot on her mother, an angry woman who abuses her emotionally and physically. School is chaotic and Precious has reached the ninth grade with good marks and a secret--she can't read.",Lee Daniels,2009-11-06,2009,4.75384795E7,110.0,7.1,46024.5
tt0878804,"Biography,Drama,Sport",The Blind Side,"Oversized African-American, Michael Oher, the teen from across the tracks and a broken home, has nowhere to sleep at age 16. Taken in by an affluent Memphis couple, Michael embarks on a remarkable rise to play for the NFL.",John Lee Hancock,2009-11-20,2009,2.825791545E8,129.0,7.45,119423.5
tt0380510,"Drama,Fantasy,Thriller",The Lovely Bones,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.",Peter Jackson,2009-12-26,2009,6.8752793E7,135.5,6.65,65901.5
tt0780521,"Animation,Adventure,Comedy",The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to do face the same problem after she kisses him.",Ron Clements,2009-12-08,2009,1.857078825E8,97.0,6.9,48386.5
tt0499549,"Action,Adventure,Fantasy",Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",James Cameron,2009-12-10,2009,1.7742375435E9,162.0,7.5,473761.0
tt0988045,"Action,Adventure,Crime",Sherlock Holmes,"Eccentric consulting detective, Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.",Guy Ritchie,2009-12-23,2009,3.665243395E8,128.0,7.3,253826.0
tt1028532,"Drama,Family",Hachi: A Dog's Tale,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,Lasse Hallström,2009-06-13,2009,47801389,93.0,7.9,89685.5
tt1037705,"Action,Adventure,Drama",The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",Albert Hughes,2010-01-14,2010,1.259638775E8,118.0,6.75,121783.0
tt1187043,"Comedy,Drama",3 Idiots,"In the tradition of “Ferris Bueller’s Day Off” comes this refreshing comedy about a rebellious prankster with a crafty mind and a heart of gold. Rascal. Joker. Dreamer. Genius... You've never met a college student quite like Rancho. From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for Virus, the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the 3 idiots once and for all.",Rajkumar Hirani,2009-12-23,2009,3.826E7,170.0,8.1,119819.5
tt1038686,"Action,Fantasy,Horror",Legion,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",Scott Stewart,2010-01-21,2010,5.4044329E7,100.0,5.2,42400.5
tt1187064,"Fantasy,Mystery,Thriller",Triangle,"The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas.",Christopher Smith,2009-10-16,2009,0,99.0,6.9,36578.0
tt1130884,"Mystery,Thriller",Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",Martin Scorsese,2010-02-18,2010,2.113870975E8,138.0,7.949999999999999,431081.5
tt0814255,"Adventure,Family,Fantasy",Percy Jackson & the Olympians: The Lightning Thief,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",Chris Columbus,2010-02-01,2010,1.576286045E8,118.0,5.95,75514.0
tt1139328,"Mystery,Thriller",The Ghost Writer,"A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident. In director Roman Polanski's tense drama, the author realizes that his discovery threatens some very powerful people who will do anything to ensure that certain episodes from Lang's past remain buried.",Roman Polanski,2010-02-12,2010,3.7871149E7,128.0,6.95,69322.5
tt1014759,"Adventure,Family,Fantasy",Alice in Wonderland,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",Tim Burton,2010-03-03,2010,6.79840555E8,108.0,6.45,164835.5
tt0815236,"Comedy,Romance",She's Out of My League,"When he starts dating drop-dead gorgeous Molly, insecure airport security agent Kirk can't believe it. As his friends and family share their doubts about the relationship lasting, Kirk does everything he can to avoid losing Molly forever.",Jim Field Smith,2010-03-11,2010,4.0679864E7,104.0,6.15,53081.5
tt1403981,"Drama,Romance",Remember Me,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",Allen Coulter,2010-03-12,2010,3.75464445E7,113.0,7.050000000000001,60178.0
tt0892769,"Animation,Action,Adventure",How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",Dean DeBlois,2010-03-05,2010,3.561343795E8,98.0,7.8,264106.0
tt0800320,"Action,Adventure,Fantasy",Clash of the Titans,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",Louis Leterrier,2010-04-01,2010,1.979515695E8,106.0,5.699999999999999,120243.0
tt1250777,"Action,Comedy",Kick-Ass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",Matthew Vaughn,2010-03-22,2010,7.21144515E7,117.0,7.4,230748.0
tt1196141,"Comedy,Family",Diary of a Wimpy Kid,"Greg Heffley is headed for big things, but first he has to survive the scariest, most humiliating experience of any kid’s life – middle school! That won’t be easy, considering he’s surrounded by hairy-freckled morons, wedgie-loving bullies and a moldy slice of cheese with nuclear cooties!",Thor Freudenthal,2010-03-19,2010,6.9850249E7,93.0,6.050000000000001,17276.5
tt1467304,Horror,The Human Centipede (First Sequence),"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon who explains his mad scientific vision to his captives' utter horror. They are to be the subjects of his sick lifetime fantasy: to be the first to connect people, one to the next, and in doing so bring to life the human centipede.",Tom Six,2009-04-26,2009,90000.0,92.0,4.65,30591.5
tt1228705,"Action,Adventure,Sci-Fi",Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",Jon Favreau,2010-04-28,2010,4.679966655E8,124.0,6.8,281817.5
tt0955308,"Action,Adventure,Drama",Robin Hood,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",Ridley Scott,2010-05-12,2010,2.0794477E8,140.0,6.45,111275.5
tt1120985,"Drama,Romance",Blue Valentine,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorption cause potentially irreversible cracks in their marriage.",Derek Cianfrance,2010-12-27,2010,1.313312E7,112.0,7.15,76160.0
tt0473075,"Action,Adventure,Fantasy",Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",Mike Newell,2010-05-19,2010,2.129573215E8,116.0,6.4,117760.0
tt1261945,"Comedy,Drama,Romance",Sex and the City 2,"Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down.",Michael Patrick King,2010-05-26,2010,1.91838846E8,146.0,4.9,31418.5
tt0429493,"Action,Adventure,Comedy",The A-Team,"A group of Iraq War veterans goes on the run from U.S. military forces while they try to clear their names after being framed for a crime they didn't commit. Along the way, Col. Hannibal Smith, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck help out various people they encounter.",Joe Carnahan,2010-06-10,2010,1.27224398E8,117.0,6.5,110426.5
tt0435761,"Animation,Adventure,Comedy",Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",Lee Unkrich,2010-06-16,2010,7.409748515E8,103.0,7.95,295689.5
tt1399683,Drama,Winter's Bone,"17 year-old Ree Dolly sets out to track down her father, who put their house up for his bail bond and then disappeared. If she fails, Ree and her family will be turned out into the Ozark woods. Challenging her outlaw kin's code of silence and risking her life, Ree hacks through the lies, evasions and threats offered up by her relatives and begins to piece together the truth.",Debra Granik,2010-06-11,2010,13831503,100.0,7.0,58505.0
tt1325004,"Adventure,Drama,Fantasy",The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",David Slade,2010-06-23,2010,4.995056735E8,124.0,5.4,97561.0
tt0938283,"Action,Adventure,Family",The Last Airbender,"The story follows the adventures of Aang, a young successor to a long line of Avatars, who must put his childhood ways aside and stop the Fire Nation from enslaving the Water, Earth and Air nations.",M. Night Shyamalan,2010-06-30,2010,318502923,103.0,4.45,63154.5
tt1424381,"Action,Adventure,Sci-Fi",Predators,"A mercenary reluctantly leads a motley crew of warriors who soon come to realize they've been captured and deposited on an alien planet by an unknown nemesis. With the exception of a peculiar physician, they are all cold-blooded killers, convicts, death squad members... hunters who have now become the hunted.",Nimród Antal,2010-07-03,2010,8.91244065E7,107.0,6.2,90340.5
tt1323594,"Animation,Adventure,Comedy",Despicable Me,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",Pierre Coffin,2010-07-08,2010,3.975069925E8,95.0,7.4,208601.0
tt1375666,"Action,Adventure,Sci-Fi",Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: inception, the implantation of another person's idea into a target's subconscious.",Christopher Nolan,2010-07-14,2010,5.59051382E8,148.0,8.45,798850.0
tt1375670,Comedy,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",Dennis Dugan,2010-06-24,2010,2.167150945E8,102.0,6.0,96065.5
tt1155076,"Action,Drama,Family",The Karate Kid,"12-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",Harald Zwart,2010-06-10,2010,2.672211975E8,140.0,6.2,64829.0
tt1273235,"Horror,Mystery,Thriller",Srpski film,"Milos, a retired porn star, leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.",Srdjan Spasojevic,2010-06-16,2010,0,104.0,5.35,22028.0
tt0944835,"Action,Crime,Mystery",Salt,"As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: Who is Salt?",Phillip Noyce,2010-07-21,2010,2.058195365E8,100.0,6.300000000000001,128969.0
tt0485947,"Drama,Fantasy,Romance",Mr. Nobody,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",Jaco Van Dormael,2009-09-11,2009,3547209,148.5,7.9,84244.0
tt1386588,"Action,Comedy,Crime",The Other Guys,"NYPD detectives Christopher Danson (Johnson) and P.K. Highsmith (Jackson) are the baddest and most beloved cops in New York City. They don't get tattoos, other men get tattoos of them. Two desks over and one back, sit detectives Allen Gamble (Ferrell) and Terry Hoitz (Wahlberg). You've seen them in the background of photos of Danson and Highsmith, out of focus and eyes closed. They're not heroes, they're the other guys. But every cop has his or her day and soon Gamble and Hoitz stumble into a seemingly innocuous case no other detective wants to touch that could turn into NYC's biggest crime. It's the opportunity of their lives, but do these guys have the right stuff?",Adam McKay,2010-08-06,2010,1.448264635E8,107.0,6.4,100653.0
tt1320253,"Action,Adventure,Thriller",The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",Sylvester Stallone,2010-08-03,2010,1.88725197E8,103.0,6.25,143129.5
tt0446029,"Action,Comedy,Fantasy",Scott Pilgrim vs. the World,"Scott Pilgrim is a film adaptation of the critically acclaimed, award-winning series of graphic novels of the same name by Canadian cartoonist Bryan Lee O’Malley. Scott Pilgrim is a 23 year old Canadian slacker and wannabe rockstar who falls in love with an American delivery girl, Ramona V. Flowers, and must defeat her seven evil exes to be able to date her.",Edgar Wright,2010-07-27,2010,3.95772795E7,112.0,7.35,146821.0
tt1020558,"Action,Adventure,Drama",Centurion,"Britain, A.D. 117. Quintus Dias, the sole survivor of a Pictish raid on a Roman frontier fort, marches north with General Virilus' legendary Ninth Legion, under orders to wipe the Picts from the face of the Earth and destroy their leader, Gorlacon.",Neil Marshall,2010-02-15,2010,3467394.5,97.0,6.2,34097.5
tt0464154,"Comedy,Horror,Thriller",Piranha 3D,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",Alexandre Aja,2010-08-20,2010,5.40940825E7,88.0,5.4,37930.5
tt1220634,"Action,Adventure,Horror",Resident Evil: Afterlife,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",Paul W.S. Anderson,2010-09-09,2010,1.80179042E8,97.0,5.85,71141.0
tt1285016,"Biography,Drama",The Social Network,"On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",David Fincher,2010-09-30,2010,1.609201575E8,120.0,7.4,256796.0
tt0840361,"Crime,Drama,Thriller",The Town,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",Ben Affleck,2010-09-15,2010,1.23098068E8,125.0,7.3,148034.5
tt1282140,"Comedy,Drama,Romance",Easy A,"After a little white lie about losing her virginity gets out, a clean cut high school girl sees her life paralleling Hester Prynne's in The Scarlet Letter, which she is currently studying in school - until she decides to use the rumor mill to advance her social and financial standing.",Will Gluck,2010-09-10,2010,6.66761525E7,92.0,6.9,148616.0
